# ID    ra_sdss       dec_sdss      
  40521 124.55002     24.736157     
  40522 127.03081     38.889066     
  40523 222.99971     7.7502382     
  40524 136.16318     17.425614     
  40525 120.75508     52.512805     
  40526 251.48891     35.581441     
  40527 252.87067     17.278541     
  40528 167.73107     45.775531     
  40529 131.23249     47.059434     
  40530 205.1903      20.245709     
  40531 13.862679     15.902707     
  40532 185.28078     0.047532551   
  40533 212.84731     48.570421     
  40534 160.67449     1.5967606     
  40535 215.37928     38.78631      
  40536 181.89607     -0.2639688    
  40537 186.15374     13.292327     
  40538 195.38772     21.795514     
  40539 53.296573     0.28400725    
  40540 337.41976     -9.9874941    
  40541 122.9656      44.031168     
  40542 11.11942      9.1665154     
  40543 140.92085     22.352762     
  40544 244.5164      15.377574     
  40545 7.9063962     9.5072132     
  40546 184.24189     41.711379     
  40547 43.087048     0.72536259    
  40548 241.66929     8.3983034     
  40549 8.057570699   3.2560317     
  40550 206.29819     25.424478     
  40551 234.39196     46.233043     
  40552 126.13743     51.689812     
  40553 146.32371     21.876828     
  40554 349.58808     0.49353793    
  40555 188.51766     38.590304     
  40556 195.6536      44.206696     
  40557 235.11267     5.9394683     
  40558 198.533       1.8854125     
  40559 191.51291     35.240777     
  40560 224.1492      42.024004     
  40561 158.7104      16.431465     
  40562 164.95976     57.930892     
  40563 205.17176     44.340086     
  40564 11.610992     -1.7589974    
  40565 26.857673     -0.45448502   
  40566 247.15227     18.394556     
  40567 191.10628     9.8216991     
  40568 178.88974     54.967674     
  40569 204.87602     21.331295     
  40570 20.471946     10.381345     
  40571 146.08089     14.52114      
  40572 315.27701     -0.52137189   
  40573 320.15397     -0.21114128   
  40574 234.37529     8.1890643     
  40575 224.77822     8.9960677     
  40576 163.44392     18.441359     
  40577 334.02408     -2.1428605    
  40578 115.10164     16.939183     
  40579 0.047551208   14.929367     
  40580 140.28211     17.959591     
  40581 243.63217     15.406095     
  40582 186.72485     15.903097     
  40583 178.58634     45.391526     
  40584 166.68467     0.52643877    
  40585 159.36636     34.352406     
  40586 123.61457     3.1753922     
  40587 358.91923     -8.797529     
  40588 228.16995     -1.4592483    
  40589 210.79584     43.905415     
  40590 226.05767     24.334769     
  40591 353.03964     49.412723     
  40592 178.20556     19.050075     
  40593 152.19125     11.113081     
  40594 348.28782     -0.65812265   
  40595 112.86327     38.889285     
  40596 193.49681     37.303405     
  40597 125.3121      7.6752622     
  40598 200.3282      40.195291     
  40599 204.22971     63.202228     
  40600 346.66957     0.84339757    
  40601 243.66012     15.063193     
  40602 2.5419034     0.85739859    
  40603 20.34398      -1.6666145    
  40604 134.10865     38.088787     
  40605 192.552       36.754023     
  40606 134.06989     23.300541     
  40607 226.85675     11.443247     
  40608 196.10006     34.817569     
  40609 161.19807     37.0174       
  40610 222.81396     37.883035     
  40611 355.76768     -0.56417249   
  40612 46.87757      -7.7654649    
  40613 205.67093     32.208761     
  40614 14.797943     14.25893      
  40615 209.22386     14.893352     
  40616 223.21671     16.150156     
  40617 225.84715     3.6854581     
  40618 143.56698     26.623575     
  40619 160.54542     -1.0855791    
  40620 228.95283     43.072416     
  40621 132.46036     7.3230347     
  40622 2.7286059     0.24757652    
  40623 29.416241     11.405905     
  40624 130.41262     27.779902     
  40625 215.79316     -0.5455802    
  40626 205.21218     57.169405     
  40627 191.12516     7.8352054     
  40628 206.39531     42.159513     
  40629 210.30733     62.43633      
  40630 48.008176     -6.6217269    
  40631 200.08857     5.1779819     
  40632 222.84021     19.518402     
  40633 248.45461     26.802188     
  40634 330.35875     5.1140873     
  40635 156.22718     33.061824     
  40636 149.56022     68.784672     
  40637 241.31245     26.782872     
  40638 232.47323     17.430777     
  40639 218.0535      35.926284     
  40640 140.29584     24.34359      
  40641 149.14909     6.1835777     
  40642 174.09355     40.812848     
  40643 164.57006     10.404047     
  40644 245.3671      39.941101     
  40645 331.00206     -3.243552     
  40646 320.81387     9.847406      
  40647 258.62539     61.962936     
  40648 211.32511     53.258364     
  40649 227.69253     1.3052795     
  40650 195.39728     25.259448     
  40651 56.948835     -0.97421308   
  40652 161.72531     32.575724     
  40653 144.29979     43.457563     
  40654 140.26566     33.896404     
  40655 179.81496     26.633445     
  40656 154.71186     7.9894949     
  40657 224.49614     29.845725     
  40658 194.14954     50.147898     
  40659 122.01684     39.612915     
  40660 164.4914      22.793004     
  40661 234.85403     50.67588      
  40662 125.23962     17.912674     
  40663 217.59811     1.1360625     
  40664 145.39376     35.586442     
  40665 158.59576     0.71244501    
  40666 129.00546     61.54409      
  40667 10.900016     1.110268      
  40668 122.17176     48.231086     
  40669 134.94815     9.648784      
  40670 236.56819     14.845823     
  40671 120.77816     30.40331      
  40672 26.859483     5.694501      
  40673 253.50356     21.149149     
  40674 173.57002     -0.31731891   
  40675 205.06173     37.866992     
  40676 123.28683     24.463046     
  40677 232.2136      29.576361     
  40678 240.08598     37.450963     
  40679 210.79513     8.4599687     
  40680 141.75384     35.620214     
  40681 228.71483     2.7184536     
  40682 187.79564     34.714106     
  40683 235.05921     0.76460054    
  40684 26.304624     10.940744     
  40685 215.07832     11.321492     
  40686 232.78839     1.4386054     
  40687 188.52296     18.777079     
  40688 146.71471     39.988096     
  40689 337.83505     4.4335757     
  40690 171.65332     51.284151     
  40691 193.72861     8.7811557     
  40692 291.73644     79.02953      
  40693 235.30808     49.342942     
  40694 146.14811     15.158582     
  40695 150.75655     38.566001     
  40696 131.59789     42.711795     
  40697 192.30678     42.999137     
  40698 185.31853     11.918715     
  40699 187.61726     -0.73384877   
  40700 156.34928     32.070794     
  40701 159.67511     4.5523844     
  40702 155.85657     32.73013      
  40703 248.96488     33.052889     
  40704 26.49893      -2.1814227    
  40705 32.47047      3.0102079     
  40706 201.4235      20.508225     
  40707 208.50118     55.064171     
  40708 167.93929     12.145149     
  40709 173.19594     65.751245     
  40710 161.81175     12.660311     
  40711 158.09823     53.388565     
  40712 214.23878     30.059146     
  40713 119.33515     47.366046     
  40714 151.48597     44.830049     
  40715 233.23538     12.348743     
  40716 205.54546     16.422478     
  40717 245.66016     45.86429      
  40718 221.65519     22.275        
  40719 114.85267     29.038116     
  40720 241.4445      3.5657535     
  40721 201.01646     28.672462     
  40722 121.26526     18.637864     
  40723 177.93991     56.370047     
  40724 147.88102     26.720033     
  40725 140.13628     52.901765     
  40726 156.40278     23.400515     
  40727 317.83137     10.395606     
  40728 122.52044     41.011317     
  40729 236.15544     24.226013     
  40730 226.94404     40.211447     
  40731 231.65453     44.243501     
  40732 180.84012     16.76768      
  40733 147.42788     41.313058     
  40734 236.23582     22.824122     
  40735 177.88206     41.59103      
  40736 117.60489     21.212191     
  40737 352.60305     1.267332      
  40738 330.18075     0.85851361    
  40739 129.45851     61.627991     
  40740 175.55755     27.909858     
  40741 348.84237     -1.6525741    
  40742 216.73544     6.1346414     
  40743 130.93167     30.192373     
  40744 176.52338     27.125284     
  40745 177.59373     6.0836003     
  40746 5.637039      36.389559     
  40747 128.45138     51.372666     
  40748 115.27234     40.082486     
  40749 232.97416     34.448101     
  40750 242.88208     0.84678332    
  40751 115.65407     34.399944     
  40752 181.18867     45.762293     
  40753 143.40856     59.69018      
  40754 136.54526     26.557102     
  40755 148.69988     12.047467     
  40756 220.10594     17.450141     
  40757 16.273187     11.355888     
  40758 220.6241      33.979951     
  40759 119.55506     17.658522     
  40760 201.75228     -2.1066194    
  40761 208.96387     22.398054     
  40762 3.7066156     -11.177719    
  40763 42.303139     -8.371297     
  40764 231.32202     57.772909     
  40765 145.29453     54.746944     
  40766 168.40492     19.229998     
  40767 202.13437     45.82445      
  40768 153.14392     8.5526018     
  40769 249.40577     34.201546     
  40770 56.651419     -6.1784721    
  40771 176.44526     55.47435      
  40772 127.35621     34.707707     
  40773 174.82397     32.791118     
  40774 154.05327     30.516663     
  40775 165.19089     40.545053     
  40776 235.33308     2.5844766     
  40777 228.6209      47.402708     
  40778 204.39782     59.70482      
  40779 137.64261     53.623881     
  40780 209.10693     27.583115     
  40781 144.93255     2.3940927     
  40782 169.92071     14.492399     
  40783 173.5744      56.413646     
  40784 344.23583     5.105381      
  40785 167.1363      20.507419     
  40786 178.65654     30.344825     
  40787 192.68729     6.5323624     
  40788 148.93444     54.185759     
  40789 138.54512     19.133826     
  40790 222.36521     27.209385     
  40791 176.56727     37.103254     
  40792 205.84297     18.058704     
  40793 129.35769     35.446524     
  40794 331.65678     21.343348     
  40795 178.66131     31.405453     
  40796 216.14581     21.702227     
  40797 246.64278     47.629076     
  40798 203.91952     20.806756     
  40799 194.55899     29.820263     
  40800 137.21468     65.567925     
  40801 249.76092     15.633721     
  40802 208.19842     32.390384     
  40803 127.49691     12.524611     
  40804 137.97884     42.890645     
  40805 232.17552     17.549759     
  40806 350.4785      -10.478925    
  40807 223.20609     42.887843     
  40808 217.14842     21.582673     
  40809 112.04535     41.916135     
  40810 135.31979     18.777711     
  40811 128.11573     18.600733     
  40812 135.14667     50.39476      
  40813 11.676125     6.2876985     
  40814 115.64026     33.678815     
  40815 250.76035     13.03952      
  40816 23.292633     7.4504878     
  40817 244.62397     45.726605     
  40818 223.80629     3.3791154     
  40819 126.04232     53.528485     
  40820 167.93145     59.71467      
  40821 188.98548     6.5898633     
  40822 13.259104     -0.016552233  
  40823 134.93694     -0.050268221  
  40824 153.35249     36.092655     
  40825 136.44089     56.317247     
  40826 136.23989     56.401582     
  40827 205.69139     41.53983      
  40828 158.80086     32.852578     
  40829 126.74772     13.081514     
  40830 143.82643     29.021298     
  40831 243.93761     22.973095     
  40832 168.57965     47.11409      
  40833 231.4054      19.530586     
  40834 165.4503      57.309585     
  40835 135.94154     39.305869     
  40836 233.52991     15.63342      
  40837 227.7914      42.57626      
  40838 351.9278      0.11497055    
  40839 154.60078     38.604668     
  40840 220.90076     62.64858      
  40841 157.58385     41.69129      
  40842 204.56299     24.199133     
  40843 197.62706     26.952109     
  40844 332.6773      15.18961      
  40845 181.87335     30.756354     
  40846 124.63297     26.177805     
  40847 221.01603     19.085222     
  40848 212.27878     55.335279     
  40849 251.55008     41.921614     
  40850 228.89408     1.6188426     
  40851 165.81362     60.43977      
  40852 23.773957     13.927152     
  40853 173.51184     38.603608     
  40854 249.86029     28.517487     
  40855 203.85665     34.303506     
  40856 201.61949     40.126705     
  40857 160.87839     44.456214     
  40858 158.65966     50.091324     
  40859 22.828619     -1.6220814    
  40860 177.81901     41.106294     
  40861 214.16627     1.2748507     
  40862 208.14841     21.199319     
  40863 181.33381     32.862713     
  40864 168.82633     5.1771424     
  40865 182.75868     39.118426     
  40866 160.43762     29.533487     
  40867 204.96079     12.077581     
  40868 198.00764     11.02651      
  40869 210.68999     29.386705     
  40870 323.61702     8.6932899     
  40871 222.93652     2.9987162     
  40872 152.33184     22.240241     
  40873 205.03184     24.128978     
  40874 191.09529     5.278311      
  40875 169.35089     31.641322     
  40876 327.87906     12.160039     
  40877 165.2881      61.798424     
  40878 313.00468     -1.0241091    
  40879 37.305551     0.57522451    
  40880 166.12644     -0.55367956   
  40881 238.69064     38.319148     
  40882 203.48115     46.074257     
  40883 136.3366      46.844582     
  40884 6.5658798     6.9671302     
  40885 212.59292     59.036094     
  40886 2.5316472     -11.206311    
  40887 148.17224     16.627333     
  40888 237.00816     19.778343     
  40889 247.12573     16.220734     
  40890 331.60005     11.528372     
  40891 173.53066     29.729629     
  40892 135.25252     36.68843      
  40893 31.401395     -4.2864836    
  40894 331.57472     5.3265838     
  40895 243.08751     13.717014     
  40896 162.24439     54.889704     
  40897 123.43794     28.351145     
  40898 236.59723     23.979481     
  40899 7.3361555     14.781521     
  40900 26.16088      25.044023     
  40901 355.53458     -9.7965503    
  40902 145.51242     27.012603     
  40903 257.18992     59.954512     
  40904 168.6838      60.753882     
  40905 124.54852     17.417041     
  40906 147.21974     36.522371     
  40907 213.77694     39.483004     
  40908 155.09349     31.104021     
  40909 150.81776     2.7104062     
  40910 124.32553     27.970156     
  40911 235.36607     11.972664     
  40912 347.84503     -0.96040142   
  40913 198.71359     35.709366     
  40914 166.05552     28.258427     
  40915 248.335       14.487023     
  40916 174.95528     58.235663     
  40917 214.32286     25.947508     
  40918 138.09969     37.817555     
  40919 230.80127     -0.92580903   
  40920 47.865771     -7.4601666    
  40921 251.88948     26.595758     
  40922 243.41343     37.720667     
  40923 189.16069     41.714119     
  40924 147.98378     16.632625     
  40925 227.19787     25.664851     
  40926 183.18711     37.528824     
  40927 205.69423     7.5645141     
  40928 216.36045     -0.73932574   
  40929 143.44265     17.254746     
  40930 157.26738     4.0526229     
  40931 227.11675     5.5119821     
  40932 147.93955     62.70921      
  40933 173.58619     51.905869     
  40934 238.37915     20.160877     
  40935 56.508037     -7.0067375    
  40936 44.226771     -1.2487502    
  40937 176.2156      16.376163     
  40938 319.93461     -7.079834     
  40939 124.55928     44.679045     
  40940 171.34001     5.3995139     
  40941 200.31011     2.0403073     
  40942 172.10736     62.475499     
  40943 246.76165     15.643345     
  40944 17.828599     25.639764     
  40945 184.71851     27.892862     
  40946 139.97149     41.653039     
  40947 135.99892     60.407725     
  40948 203.9405      31.357188     
  40949 341.28166     -2.6019707    
  40950 236.40255     49.237154     
  40951 216.19973     32.826584     
  40952 158.48695     5.8082758     
  40953 227.84263     30.429988     
  40954 218.82296     53.252417     
  40955 1.6578889     -0.31174768   
  40956 240.57287     3.872039      
  40957 26.98644      12.82015      
  40958 188.59659     21.561481     
  40959 145.23135     14.876538     
  40960 216.90985     32.888897     
  40961 159.33814     59.132144     
  40962 61.213549     -4.4964832    
  40963 39.63488      -0.99412302   
  40964 223.17244     33.849496     
  40965 207.97828     1.1364825     
  40966 238.01305     5.8337962     
  40967 168.58764     1.641681      
  40968 132.15702     21.727238     
  40969 172.51482     44.711607     
  40970 174.03131     -1.3871289    
  40971 207.48207     18.964381     
  40972 161.33052     62.969592     
  40973 196.89891     50.274054     
  40974 167.52833     40.833538     
  40975 139.81309     25.543327     
  40976 220.56117     39.585696     
  40977 215.45411     25.604531     
  40978 219.66254     23.022966     
  40979 176.38892     -2.5303357    
  40980 65.293835     7.615528      
  40981 133.31342     34.075744     
  40982 202.6357      28.972244     
  40983 220.65022     25.825504     
  40984 0.904835      -3.938282     
  40985 180.58827     16.602004     
  40986 242.91397     28.750278     
  40987 223.47221     8.9956747     
  40988 252.68515     23.673847     
  40989 175.92598     22.455153     
  40990 149.79066     18.020731     
  40991 127.33153     19.334404     
  40992 226.87764     36.214816     
  40993 261.76999     55.262253     
  40994 201.8437      51.435735     
  40995 203.99713     11.781965     
  40996 164.99339     26.452543     
  40997 147.6548      69.608662     
  40998 123.52122     51.220857     
  40999 217.67015     41.155181     
  41000 129.93162     43.505031     
  41001 214.37151     37.015384     
  41002 149.69929     27.317127     
  41003 256.1802      21.934807     
  41004 161.06757     39.250749     
  41005 128.22827     7.0323896     
  41006 162.43668     29.047291     
  41007 128.40956     8.0565143     
  41008 141.46488     66.252034     
  41009 253.65594     19.312967     
  41010 221.89689     -0.54179731   
  41011 117.24197     21.899293     
  41012 174.50128     -3.4552983    
  41013 192.89525     49.418705     
  41014 219.58334     7.9343775     
  41015 346.38441     -9.7277882    
  41016 168.49929     31.153391     
  41017 4.209477499   6.1918737     
  41018 219.64872     2.3305061     
  41019 135.863       19.811749     
  41020 238.47986     29.673547     
  41021 163.62014     20.820581     
  41022 158.866       31.194298     
  41023 236.30959     49.211201     
  41024 175.53828     12.693488     
  41025 138.40574     4.7376945     
  41026 128.93344     44.500996     
  41027 350.63172     -0.25638464   
  41028 171.02118     63.578903     
  41029 129.33652     8.6814505     
  41030 186.44446     9.9223331     
  41031 181.64082     27.276517     
  41032 198.04532     35.74635      
  41033 256.64444     21.512337     
  41034 165.79794     62.481527     
  41035 188.70213     26.206651     
  41036 220.30173     19.376603     
  41037 180.81894     -2.7579271    
  41038 241.77453     9.3344172     
  41039 233.99988     16.956377     
  41040 237.57438     11.641463     
  41041 49.032896     1.2180539     
  41042 228.87792     56.025686     
  41043 183.24492     40.005201     
  41044 25.038304     -10.35248     
  41045 245.99865     7.1884144     
  41046 199.313       48.775078     
  41047 237.89459     45.487193     
  41048 210.42008     19.773994     
  41049 335.53755     -8.8164365    
  41050 222.09815     19.428396     
  41051 222.33942     4.2813513     
  41052 225.101       10.554127     
  41053 211.53798     6.499054      
  41054 355.3033      0.85590894    
  41055 215.30853     0.61967175    
  41056 143.64528     26.327984     
  41057 133.65593     22.583835     
  41058 124.34609     11.203534     
  41059 140.75559     35.843838     
  41060 29.64462      -3.3119958    
  41061 199.41849     22.621445     
  41062 245.75773     51.262249     
  41063 145.78045     3.8896491     
  41064 162.61285     11.926253     
  41065 58.313724     -4.9446801    
  41066 227.56367     60.228606     
  41067 236.46432     3.7464334     
  41068 133.38212     22.38044      
  41069 193.43237     15.140538     
  41070 133.24629     41.367516     
  41071 183.32926     37.054214     
  41072 311.25553     -7.081294     
  41073 23.71742      5.0207173     
  41074 50.42846      -0.54048346   
  41075 139.28784     22.75412      
  41076 198.87833     39.179445     
  41077 219.33581     33.785175     
  41078 8.8521659     -9.9177823    
  41079 33.063223     -7.6130858    
  41080 129.98414     41.164164     
  41081 199.32712     38.914036     
  41082 203.55069     20.044827     
  41083 31.603564     13.968858     
  41084 161.8489      46.75291      
  41085 150.25751     6.2221556     
  41086 132.79986     15.6849       
  41087 244.06083     0.063114995   
  41088 136.0581      28.524201     
  41089 103.39611     27.582737     
  41090 124.84173     56.578591     
  41091 153.53542     64.158128     
  41092 227.97126     -2.4348833    
  41093 197.79694     37.638849     
  41094 254.61847     24.968339     
  41095 197.49166     2.3545292     
  41096 155.77469     35.633397     
  41097 228.64191     61.324108     
  41098 218.12913     -0.87470527   
  41099 170.91395     16.830515     
  41100 227.07071     27.677934     
  41101 205.26578     35.718463     
  41102 234.05248     37.851732     
  41103 119.93121     31.905453     
  41104 227.52672     39.741177     
  41105 209.23174     16.362067     
  41106 230.31641     26.02984      
  41107 213.99332     30.66103      
  41108 142.82325     60.897392     
  41109 247.52752     25.23223      
  41110 156.70759     39.987175     
  41111 136.89192     43.639741     
  41112 7.139773      0.12095162    
  41113 19.779388     1.034246      
  41114 229.70285     17.233855     
  41115 234.71909     44.230695     
  41116 199.91886     23.570607     
  41117 209.67787     32.131072     
  41118 181.38489     21.124881     
  41119 192.78158     29.594594     
  41120 5.7674265     14.135699     
  41121 120.38869     34.293779     
  41122 320.81097     8.1693181     
  41123 214.82822     64.404985     
  41124 3.6730752     15.733478     
  41125 202.00613     48.360103     
  41126 256.01128     27.021649     
  41127 175.5491      32.582663     
  41128 219.86442     18.375812     
  41129 2.4817694     15.172983     
  41130 233.28458     16.542766     
  41131 182.38231     8.9261785     
  41132 201.78807     17.209622     
  41133 148.9978      11.603682     
  41134 170.61329     7.3259541     
  41135 117.17848     42.734617     
  41136 125.10897     25.733983     
  41137 124.54505     50.543894     
  41138 18.189852     14.822278     
  41139 129.81282     13.078751     
  41140 167.46468     64.912136     
  41141 312.70532     0.099767544   
  41142 196.7725      55.738344     
  41143 258.91475     40.485531     
  41144 172.57599     25.096238     
  41145 332.52736     15.588781     
  41146 213.92713     28.459443     
  41147 198.13634     37.395719     
  41148 178.5987      44.139921     
  41149 128.90166     19.99515      
  41150 29.363397     -8.4361492    
  41151 189.75581     21.872668     
  41152 187.88774     32.767967     
  41153 248.62169     39.022731     
  41154 185.95367     5.5598423     
  41155 180.60017     23.875326     
  41156 354.27234     0.83412147    
  41157 224.40422     41.681075     
  41158 227.37875     -1.7052325    
  41159 50.074438     0.11324447    
  41160 228.81316     49.648283     
  41161 24.920782     -1.1623458    
  41162 160.88725     37.081525     
  41163 154.67694     2.9346955     
  41164 214.63441     49.320519     
  41165 209.53703     40.461733     
  41166 148.98262     42.869394     
  41167 247.88812     25.57828      
  41168 208.69016     44.554001     
  41169 22.399312     7.222662      
  41170 143.35007     10.451519     
  41171 35.899337     0.397732      
  41172 46.480887     0.36475455    
  41173 113.50107     28.085273     
  41174 150.61243     3.5110411     
  41175 19.883076     17.425161     
  41176 196.79938     1.9442767     
  41177 259.77894     29.918638     
  41178 204.9529      38.435028     
  41179 48.867127     -7.2996965    
  41180 233.6472      49.405084     
  41181 167.32447     33.612731     
  41182 49.898046     0.40447929    
  41183 209.72961     21.187832     
  41184 234.78394     57.16641      
  41185 356.18815     0.44882395    
  41186 20.861659     24.312258     
  41187 151.84478     44.997841     
  41188 135.92734     61.668523     
  41189 145.61555     25.133434     
  41190 147.70663     47.256912     
  41191 223.41352     22.115496     
  41192 204.84544     4.7549731     
  41193 127.88579     52.195191     
  41194 248.94009     48.270836     
  41195 189.82546     10.566922     
  41196 131.61077     46.285402     
  41197 177.96828     61.289191     
  41198 165.59544     64.772816     
  41199 184.3347      54.724226     
  41200 196.94195     5.5152071     
  41201 199.69478     33.462673     
  41202 209.25871     32.363093     
  41203 156.46839     57.08905      
  41204 19.454845     16.162462     
  41205 262.07177     63.388369     
  41206 28.479115     0.16977459    
  41207 227.45274     33.60743      
  41208 164.10476     37.947102     
  41209 139.4982      38.878462     
  41210 143.48922     43.903736     
  41211 242.47055     29.542265     
  41212 207.94909     13.56208      
  41213 168.99196     12.752218     
  41214 114.1298      45.691277     
  41215 121.25129     34.040334     
  41216 192.64673     61.354815     
  41217 213.98273     25.886214     
  41218 167.35215     29.004856     
  41219 192.66899     30.537971     
  41220 220.65476     14.430526     
  41221 166.06145     2.1583813     
  41222 169.41792     8.8739962     
  41223 332.24402     11.492497     
  41224 173.43344     61.582147     
  41225 257.63836     58.74912      
  41226 30.594175     16.496674     
  41227 166.29006     27.33176      
  41228 130.67778     10.699711     
  41229 12.055434     -2.9226587    
  41230 223.39619     26.541466     
  41231 328.60248     6.4834346     
  41232 142.22527     52.404343     
  41233 237.39258     29.765494     
  41234 238.02845     22.427556     
  41235 159.27555     60.672999     
  41236 133.01823     5.9929744     
  41237 190.41263     7.7299423     
  41238 173.60404     42.89741      
  41239 154.79366     16.363471     
  41240 247.90496     21.376556     
  41241 209.78052     33.593206     
  41242 231.30516     15.118945     
  41243 121.85766     43.615125     
  41244 135.16416     14.95423      
  41245 247.07571     16.299357     
  41246 241.30325     9.2882922     
  41247 230.04644     45.793763     
  41248 155.72402     37.18002      
  41249 221.13322     9.6997115     
  41250 354.68086     -10.955431    
  41251 134.29596     6.2980723     
  41252 215.57892     15.850154     
  41253 211.97279     43.586942     
  41254 227.25295     17.854001     
  41255 225.04169     22.345866     
  41256 116.35219     37.489136     
  41257 132.31443     3.6038855     
  41258 131.60436     56.437395     
  41259 194.50671     14.036219     
  41260 53.73294      0.69447919    
  41261 143.00285     27.081838     
  41262 187.24134     26.815718     
  41263 146.31041     24.777433     
  41264 313.21496     -0.26083421   
  41265 147.81606     12.530479     
  41266 119.72468     9.9559672     
  41267 127.64363     49.593197     
  41268 322.96959     3.8143603     
  41269 122.04347     56.203234     
  41270 147.60988     5.8661345     
  41271 228.26091     54.374429     
  41272 224.98502     45.416886     
  41273 169.30684     33.286819     
  41274 121.88317     26.433583     
  41275 244.64002     8.414009      
  41276 211.12991     19.919609     
  41277 133.86846     14.501901     
  41278 233.57343     25.646415     
  41279 252.20095     43.617927     
  41280 174.37818     45.560369     
  41281 210.23359     2.3071669     
  41282 21.36403      8.0275613     
  41283 240.45802     20.874915     
  41284 127.28895     21.333546     
  41285 339.50808     -9.2546749    
  41286 205.97559     38.422582     
  41287 128.75655     24.73269      
  41288 166.44642     2.4398693     
  41289 236.77158     13.339562     
  41290 137.06637     12.427383     
  41291 33.872076     -0.246656     
  41292 170.9621      37.450646     
  41293 357.08664     -3.0014242    
  41294 251.10017     25.87842      
  41295 227.50212     22.481266     
  41296 140.92679     18.887106     
  41297 161.94334     42.583996     
  41298 202.97213     13.161912     
  41299 160.29464     34.345429     
  41300 38.222583     -8.4755932    
  41301 204.28358     19.04092      
  41302 170.63511     3.7298561     
  41303 10.724042     -10.126458    
  41304 215.64252     27.821822     
  41305 359.87531     0.14432044    
  41306 207.95937     37.98529      
  41307 244.87081     41.88209      
  41308 190.49506     64.755149     
  41309 233.77895     57.595734     
  41310 210.0694      -1.1394925    
  41311 149.88892     60.475135     
  41312 227.14659     7.7756218     
  41313 125.23923     40.0574       
  41314 203.58426     14.972731     
  41315 358.67571     -3.3677033    
  41316 210.46412     25.253647     
  41317 156.84864     7.6036564     
  41318 217.57068     46.638338     
  41319 214.68266     14.716614     
  41320 329.30915     4.4531668     
  41321 355.07858     -1.1742492    
  41322 253.64562     31.714312     
  41323 204.52748     -1.4035543    
  41324 144.68311     59.043076     
  41325 144.18432     4.7358643     
  41326 220.40882     12.94255      
  41327 157.13422     15.20058      
  41328 128.59004     17.085592     
  41329 180.91849     50.546916     
  41330 168.0037      63.404498     
  41331 130.33596     52.439361     
  41332 129.66414     44.781809     
  41333 247.23058     26.297114     
  41334 208.30966     10.6575       
  41335 151.39066     22.59228      
  41336 21.142344     18.928458     
  41337 239.50668     6.7775619     
  41338 121.8197      36.735169     
  41339 247.86603     15.079188     
  41340 137.9287      38.343991     
  41341 134.58235     32.965557     
  41342 216.26966     34.812022     
  41343 148.46321     4.0698542     
  41344 254.70093     26.19108      
  41345 115.68181     19.73432      
  41346 265.6848      55.749939     
  41347 174.85457     48.77397      
  41348 224.67984     2.8659309     
  41349 201.67006     7.0205713     
  41350 195.83459     62.485579     
  41351 211.0378      18.321916     
  41352 154.11082     14.171219     
  41353 217.03841     34.228363     
  41354 355.29281     -0.39483989   
  41355 227.87977     26.589785     
  41356 170.64035     67.666801     
  41357 54.362031     -6.3373377    
  41358 161.53094     46.587905     
  41359 260.17665     29.994791     
  41360 239.7305      5.3031768     
  41361 178.86306     9.3538283     
  41362 242.90808     21.188444     
  41363 238.77834     5.3566839     
  41364 177.1413      19.5318       
  41365 238.22205     29.801576     
  41366 186.35105     37.273659     
  41367 170.23799     17.942853     
  41368 28.092004     13.570966     
  41369 161.48991     15.803608     
  41370 149.08388     -0.9940763    
  41371 223.34083     40.777615     
  41372 357.85195     5.0079049     
  41373 227.43631     60.384637     
  41374 229.98022     28.182608     
  41375 185.79014     28.153192     
  41376 177.54474     20.069585     
  41377 243.47958     45.67968      
  41378 173.40551     48.64506      
  41379 151.17374     21.302571     
  41380 164.40332     43.970305     
  41381 201.20007     26.262143     
  41382 182.60454     21.181007     
  41383 185.60291     21.782724     
  41384 237.37458     11.628718     
  41385 222.15513     35.10497      
  41386 159.84632     50.955448     
  41387 123.25356     42.762051     
  41388 22.59763      -10.420233    
  41389 147.07577     58.289691     
  41390 195.13977     26.976464     
  41391 359.38664     -0.47927959   
  41392 193.69456     16.536948     
  41393 173.7628      45.704086     
  41394 332.12129     13.908416     
  41395 27.86067      -3.1704262    
  41396 218.0191      29.859756     
  41397 163.72905     6.2480804     
  41398 233.31349     54.402005     
  41399 125.15813     15.228782     
  41400 257.80168     21.633888     
  41401 9.8076304     -1.1868605    
  41402 227.6599      10.33069      
  41403 181.03122     38.545818     
  41404 137.3017      0.039392437   
  41405 239.82558     5.2484529     
  41406 128.47933     14.676575     
  41407 203.02312     40.503059     
  41408 130.03358     21.310609     
  41409 158.37073     30.666193     
  41410 207.6537      62.154246     
  41411 162.54472     64.320876     
  41412 209.67642     29.820056     
  41413 233.49832     11.642967     
  41414 253.66591     34.639691     
  41415 157.74254     39.458096     
  41416 227.49825     14.349479     
  41417 190.83421     39.380628     
  41418 138.32542     35.358908     
  41419 311.01888     -1.2040786    
  41420 200.65235     37.958328     
  41421 236.87071     22.500391     
  41422 161.97926     12.147294     
  41423 237.35987     21.399785     
  41424 184.04061     42.349618     
  41425 0.72171294    -9.1167226    
  41426 184.08228     3.8119414     
  41427 121.12361     12.369686     
  41428 235.64302     54.026748     
  41429 193.913       7.6989156     
  41430 124.77503     29.470498     
  41431 162.06577     8.6763268     
